confidence_immediate,datetime,experiment_file,experiment_path,gender,identification,identification_made,identification_multiple,identification_proceed,lecture_time,logfile,member,member1,member2,member3,member4,member5,member6,path_file,response_time,response_time_live_view,subject_nr,target,target1,target2,time_check_identification,time_end_of_experiment,time_experiment,time_gender_randomization_sequence,time_identification_task,time_lineup_sequence,time_live_view,time_logger,time_member_randomization_loop,time_member_randomization_sequence,time_setting_sequence,time_video,row_order,date,time,datetime_updated,date_rank,datetime_rank,person,condition,target_value,gender_updated,lecture_datetime,gender_first
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,no,no,no,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,1,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,8898.0,8898.0,101,,,,383252.0,448763.0,9370,,379831.0,370836.0,370933.0,383252,,,370932.0,,12,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
70,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,Yes,no,no,no,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,2,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,4147.0,4147.0,101,,,,399240.0,448763.0,9370,,387544.0,370836.0,383396.0,405500,,,383394.0,,13,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,no,no,no,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,3,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,2271.0,2271.0,101,,,,412802.0,448763.0,9370,,407903.0,370836.0,405632.0,412802,,,405632.0,,14,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,no,no,no,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,4,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,2174.0,2174.0,101,,,,417539.0,448763.0,9370,,415111.0,370836.0,412936.0,417539,,,412935.0,,15,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,no,no,no,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,5,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,1143.0,1143.0,101,,,,421240.0,448763.0,9370,,418815.0,370836.0,417671.0,421241,,,417671.0,,16,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,no,no,no,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,6,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,2026.0,2026.0,101,,,,425986.0,448763.0,9370,,423399.0,370836.0,421373.0,425986,,,421373.0,,17,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,Yes,One,No,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,6,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,2026.0,2026.0,101,,,,425986.0,448763.0,9370,,423399.0,370836.0,421373.0,439131,,,421373.0,,18,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,Yes,One,No,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,6,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,2026.0,2026.0,101,,,,425986.0,448763.0,9370,,423399.0,370836.0,421373.0,444720,,,421373.0,,19,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,Yes,One,No,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,6,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,2026.0,2026.0,101,,,,425986.0,448763.0,9370,,423399.0,370836.0,421373.0,444749,,,421373.0,,20,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,11/10/18 10:45:09,lineup_liveWOMEN.osexp,C:\Users\Laptop10\Desktop\Sat 10 Nov LF 2.06,,No,Yes,One,No,10:00:00,C:/Users/Laptop10/Desktop/Sat 10 Nov LF 2.06/subject-101.csv,6,,,,,,,./input_data\Tomas data 101118\Sat 10 Nov LF 2.06\subject-101.csv,2026.0,2026.0,101,,,,425986.0,448763.0,9370,,423399.0,370836.0,421373.0,450870,,,421373.0,,21,2018/11/10,10:45:09,2018/11/10 10:45:09,7.0,358.0,,live,,female,2018/11/10 10:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,female,Not sure,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,1,4.0,2.0,1.0,7.0,5.0,3.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target2,present,absent,61399.0,248482.0,2563,2627.0,52888.0,3881.0,,61399,2627.0,2629.0,,32344.0,2,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,4.0,FB,absent,female,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,female,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,2,4.0,2.0,1.0,7.0,5.0,3.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target2,present,absent,70138.0,248482.0,2563,2627.0,67578.0,62547.0,,70138,2627.0,2629.0,,62547.0,3,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,2.0,FB,absent,female,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,female,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,3,4.0,2.0,1.0,7.0,5.0,3.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target2,present,absent,77163.0,248482.0,2563,2627.0,74458.0,71278.0,,77163,2627.0,2629.0,,71278.0,4,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,1.0,FB,absent,female,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,female,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,4,4.0,2.0,1.0,7.0,5.0,3.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target2,present,absent,95468.0,248482.0,2563,2627.0,92090.0,78266.0,,95468,2627.0,2629.0,,78266.0,5,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,7.0,FB,absent,female,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,female,Not sure,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,5,4.0,2.0,1.0,7.0,5.0,3.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target2,present,absent,111364.0,248482.0,2563,2627.0,107776.0,96570.0,,111364,2627.0,2629.0,,96571.0,6,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,5.0,FB,absent,female,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,female,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,6,4.0,2.0,1.0,7.0,5.0,3.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target2,present,absent,122159.0,248482.0,2563,2627.0,119996.0,112513.0,,122159,2627.0,2629.0,,112513.0,7,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,3.0,FB,absent,female,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,female,No,No,no,No,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,6,4.0,2.0,1.0,7.0,5.0,3.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target2,present,absent,122159.0,248482.0,2563,2627.0,119996.0,112513.0,,143276,2627.0,2629.0,,112513.0,8,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,3.0,FB,absent,female,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,No,No,no,No,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,6,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,122159.0,248482.0,2563,143360.0,119996.0,112513.0,,143363,143360.0,143363.0,,112513.0,9,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,6.0,FB,present,male,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,1,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,156068.0,248482.0,2563,143360.0,153516.0,144467.0,,156068,143360.0,143363.0,,147957.0,10,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,5.0,FB,present,male,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,2,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,160765.0,248482.0,2563,143360.0,158517.0,157146.0,,160765,143360.0,143363.0,,157146.0,11,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,2.0,FB,present,male,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,3,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,176569.0,248482.0,2563,143360.0,174011.0,161854.0,,176569,143360.0,143363.0,,161854.0,12,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,3.0,FB,present,male,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,Not sure,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,4,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,194076.0,248482.0,2563,143360.0,191917.0,177669.0,,194076,143360.0,143363.0,,177669.0,13,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,4.0,FB,present,male,2018/03/21 00:00:00,female
no,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,Not sure,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,5,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,208622.0,248482.0,2563,143360.0,206461.0,195184.0,,208622,143360.0,143363.0,,195184.0,14,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,1.0,FB,present,male,2018/03/21 00:00:00,female
70,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,Yes,no,no,no,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,6,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,223041.0,248482.0,2563,143360.0,220698.0,209695.0,,228957,143360.0,143363.0,,209695.0,15,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,6.0,FB,present,male,2018/03/21 00:00:00,female
70,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,Yes,Yes,One,No,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,6,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,223041.0,248482.0,2563,143360.0,220698.0,209695.0,,248421,143360.0,143363.0,,209695.0,16,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,6.0,FB,present,male,2018/03/21 00:00:00,female
70,03/21/18 15:18:03,lineup_videoFB_W.osexp,C:/Users/standalone/Desktop/FB 21 Mar 1.23,male,Yes,Yes,One,No,00:00:00,C:/Users/standalone/Desktop/FB 21 Mar 1.23/subject-102.csv,6,5.0,2.0,3.0,4.0,1.0,6.0,./input_data\Tomas data 210318\FB 1.23\subject-102.csv,,,102,target1,present,absent,223041.0,248482.0,2563,143360.0,220698.0,209695.0,,250003,143360.0,143363.0,,209695.0,17,2018/03/21,15:18:03,2018/03/21 15:18:03,5.0,249.0,6.0,FB,present,male,2018/03/21 00:00:00,female
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,1,1.0,6.0,4.0,5.0,2.0,3.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target1,present,absent,78604.0,335773.0,4397,4466.0,69956.0,5077.0,,78604,4466.0,4469.0,,9762.0,2,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,1.0,FB,present,male,2018/10/06 13:00:00,male
90,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,male,Yes,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,2,1.0,6.0,4.0,5.0,2.0,3.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target1,present,absent,92115.0,335773.0,4397,4466.0,87837.0,79018.0,,107528,4466.0,4469.0,,79018.0,3,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,6.0,FB,present,male,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,3,1.0,6.0,4.0,5.0,2.0,3.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target1,present,absent,118235.0,335773.0,4397,4466.0,115556.0,107960.0,,118235,4466.0,4469.0,,107960.0,4,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,4.0,FB,present,male,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,4,1.0,6.0,4.0,5.0,2.0,3.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target1,present,absent,124850.0,335773.0,4397,4466.0,122774.0,118665.0,,124850,4466.0,4469.0,,118665.0,5,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,5.0,FB,present,male,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,5,1.0,6.0,4.0,5.0,2.0,3.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target1,present,absent,128272.0,335773.0,4397,4466.0,126683.0,125265.0,,128272,4466.0,4469.0,,125265.0,6,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,2.0,FB,present,male,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,6,1.0,6.0,4.0,5.0,2.0,3.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target1,present,absent,132050.0,335773.0,4397,4466.0,130271.0,128689.0,,132050,4466.0,4469.0,,128690.0,7,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,3.0,FB,present,male,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,male,No,Yes,One,No,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,6,1.0,6.0,4.0,5.0,2.0,3.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target1,present,absent,132050.0,335773.0,4397,4466.0,130271.0,128689.0,,150897,4466.0,4469.0,,128690.0,8,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,3.0,FB,present,male,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,No,Yes,One,No,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,6,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,132050.0,335773.0,4397,150976.0,130271.0,128689.0,,150980,150976.0,150979.0,,128690.0,9,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,7.0,FB,absent,female,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,Not sure,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,1,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,174225.0,335773.0,4397,150976.0,170356.0,151408.0,,174225,150976.0,150979.0,,153359.0,10,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,2.0,FB,absent,female,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,Not sure,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,2,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,202043.0,335773.0,4397,150976.0,188635.0,174648.0,,202043,150976.0,150979.0,,174648.0,11,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,3.0,FB,absent,female,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,3,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,224614.0,335773.0,4397,150976.0,215964.0,202450.0,,224614,150976.0,150979.0,,202450.0,12,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,1.0,FB,absent,female,2018/10/06 13:00:00,male
70,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,Yes,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,4,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,255756.0,335773.0,4397,150976.0,241750.0,225019.0,,273776,150976.0,150979.0,,225019.0,13,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,5.0,FB,absent,female,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,5,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,292758.0,335773.0,4397,150976.0,289061.0,274190.0,,292758,150976.0,150979.0,,274191.0,14,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,4.0,FB,absent,female,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,Not sure,no,no,no,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,6,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,313279.0,335773.0,4397,150976.0,311407.0,293174.0,,313280,150976.0,150979.0,,293174.0,15,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,7.0,FB,absent,female,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,Not sure,Yes,One,No,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,6,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,313279.0,335773.0,4397,150976.0,311407.0,293174.0,,330997,150976.0,150979.0,,293174.0,16,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,7.0,FB,absent,female,2018/10/06 13:00:00,male
no,10/06/18 13:41:40,lineup_videoFB.osexp,C:/Users/standalone/Desktop/FB/fb recordings,female,Not sure,Yes,One,No,13:00:00,C:/Users/standalone/Desktop/FB/fb recordings/subject-102.csv,6,2.0,3.0,1.0,5.0,4.0,7.0,./input_data\Tomas data 061018\Room 1.27 FB Pamela\subject-102.csv,,,102,target2,present,absent,313279.0,335773.0,4397,150976.0,311407.0,293174.0,,336932,150976.0,150979.0,,293174.0,17,2018/10/06,13:41:40,2018/10/06 13:41:40,6.0,349.0,7.0,FB,absent,female,2018/10/06 13:00:00,male
no,03/21/18 14:58:21,lineup_videoVIPER_W.osexp,C:/Users/standalone/Desktop/H&S 21 Mar 1.26,male,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/H&S 21 Mar 1.26/subject-102.csv,1,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas data 210318\VIPER 1.26\subject-102.csv,,,102,target1,present,absent,48618.0,131296.0,2420,2489.0,45318.0,2894.0,,48618,2489.0,2491.0,,26213.0,2,2018/03/21,14:58:21,2018/03/21 14:58:21,5.0,242.0,4.0,HS,present,male,2018/03/21 00:00:00,male
no,03/21/18 14:58:21,lineup_videoVIPER_W.osexp,C:/Users/standalone/Desktop/H&S 21 Mar 1.26,male,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/H&S 21 Mar 1.26/subject-102.csv,2,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas data 210318\VIPER 1.26\subject-102.csv,,,102,target1,present,absent,55819.0,131296.0,2420,2489.0,52908.0,48843.0,,55819,2489.0,2491.0,,48843.0,3,2018/03/21,14:58:21,2018/03/21 14:58:21,5.0,242.0,3.0,HS,present,male,2018/03/21 00:00:00,male
no,03/21/18 14:58:21,lineup_videoVIPER_W.osexp,C:/Users/standalone/Desktop/H&S 21 Mar 1.26,male,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/H&S 21 Mar 1.26/subject-102.csv,3,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas data 210318\VIPER 1.26\subject-102.csv,,,102,target1,present,absent,61980.0,131296.0,2420,2489.0,59508.0,56046.0,,61980,2489.0,2491.0,,56047.0,4,2018/03/21,14:58:21,2018/03/21 14:58:21,5.0,242.0,2.0,HS,present,male,2018/03/21 00:00:00,male
no,03/21/18 14:58:21,lineup_videoVIPER_W.osexp,C:/Users/standalone/Desktop/H&S 21 Mar 1.26,male,Not sure,no,no,no,00:00:00,C:/Users/standalone/Desktop/H&S 21 Mar 1.26/subject-102.csv,4,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas data 210318\VIPER 1.26\subject-102.csv,,,102,target1,present,absent,70081.0,131296.0,2420,2489.0,66597.0,62214.0,,70081,2489.0,2491.0,,62214.0,5,2018/03/21,14:58:21,2018/03/21 14:58:21,5.0,242.0,6.0,HS,present,male,2018/03/21 00:00:00,male
no,03/21/18 14:58:21,lineup_videoVIPER_W.osexp,C:/Users/standalone/Desktop/H&S 21 Mar 1.26,male,Not sure,no,no,no,00:00:00,C:/Users/standalone/Desktop/H&S 21 Mar 1.26/subject-102.csv,5,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas data 210318\VIPER 1.26\subject-102.csv,,,102,target1,present,absent,75458.0,131296.0,2420,2489.0,72986.0,70317.0,,75458,2489.0,2491.0,,70317.0,6,2018/03/21,14:58:21,2018/03/21 14:58:21,5.0,242.0,1.0,HS,present,male,2018/03/21 00:00:00,male
no,03/21/18 14:58:21,lineup_videoVIPER_W.osexp,C:/Users/standalone/Desktop/H&S 21 Mar 1.26,male,No,no,no,no,00:00:00,C:/Users/standalone/Desktop/H&S 21 Mar 1.26/subject-102.csv,6,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas data 210318\VIPER 1.26\subject-102.csv,,,102,target1,present,absent,80560.0,131296.0,2420,2489.0,77902.0,75697.0,,80560,2489.0,2491.0,,75697.0,7,2018/03/21,14:58:21,2018/03/21 14:58:21,5.0,242.0,5.0,HS,present,male,2018/03/21 00:00:00,male
